id,created,product,responded_in_24h,responded_in_72h,solved
1287405,2020-05-19 02:05:41 -0800,firefox,true,true,false
1287404,2020-05-19 01:59:36 -0800,mobile,false,false,false
1287403,2020-05-19 01:17:10 -0800,thunderbird,false,false,true
1287402,2020-05-19 01:14:08 -0800,firefox,false,false,false
1287401,2020-05-19 01:13:16 -0800,firefox,false,false,false
1287400,2020-05-19 00:56:34 -0800,mobile,false,false,false
1287399,2020-05-19 00:54:45 -0800,firefox,false,false,false
1287398,2020-05-19 00:34:09 -0800,firefox,true,true,true
1287397,2020-05-19 00:28:08 -0800,firefox-preview,false,false,false
1287396,2020-05-19 00:23:18 -0800,firefox,true,true,false
1287395,2020-05-19 00:20:41 -0800,mobile,false,false,false
1287394,2020-05-19 00:17:00 -0800,ios,false,false,false
1287393,2020-05-18 23:52:07 -0800,firefox,false,false,false
1287392,2020-05-18 23:38:23 -0800,firefox,true,true,false
1287391,2020-05-18 23:23:18 -0800,firefox,false,false,false
1287390,2020-05-18 23:22:47 -0800,thunderbird,false,false,false
1287389,2020-05-18 23:20:29 -0800,mobile,true,true,true
1287388,2020-05-18 22:51:48 -0800,firefox,true,true,false
1287387,2020-05-18 22:50:49 -0800,firefox,true,true,true
1287386,2020-05-18 22:48:52 -0800,firefox,true,true,false
1287385,2020-05-18 22:46:16 -0800,firefox,true,true,false
1287384,2020-05-18 22:18:45 -0800,firefox,false,false,true
1287383,2020-05-18 22:00:02 -0800,firefox,false,true,true
1287382,2020-05-18 21:59:16 -0800,firefox,false,false,false
1287381,2020-05-18 21:35:31 -0800,mobile,true,true,false
1287380,2020-05-18 20:19:39 -0800,firefox,true,true,false
1287379,2020-05-18 20:15:31 -0800,thunderbird,true,true,false
1287378,2020-05-18 20:14:45 -0800,firefox,true,true,false
1287377,2020-05-18 19:57:53 -0800,ios,true,true,false
1287376,2020-05-18 19:55:30 -0800,firefox,true,true,true
1287375,2020-05-18 19:53:09 -0800,firefox,false,false,false
1287374,2020-05-18 19:49:05 -0800,firefox,true,true,false
1287373,2020-05-18 19:39:14 -0800,firefox,true,true,false
1287372,2020-05-18 19:33:11 -0800,firefox,false,false,false
1287371,2020-05-18 19:18:29 -0800,firefox,false,false,false
1287370,2020-05-18 19:15:24 -0800,firefox,true,true,false
1287369,2020-05-18 19:05:04 -0800,thunderbird,true,true,false
1287368,2020-05-18 18:43:28 -0800,firefox,false,true,false
1287367,2020-05-18 18:42:22 -0800,firefox,true,true,true
1287366,2020-05-18 18:33:57 -0800,thunderbird,true,true,false
1287365,2020-05-18 18:16:58 -0800,firefox,true,true,false
1287364,2020-05-18 18:08:15 -0800,firefox-preview,false,true,true
1287363,2020-05-18 17:58:03 -0800,thunderbird,true,true,true
1287362,2020-05-18 17:49:59 -0800,mobile,true,true,false
1287361,2020-05-18 17:48:33 -0800,mobile,true,true,false
1287360,2020-05-18 17:41:43 -0800,mobile,true,true,false
1287359,2020-05-18 17:39:20 -0800,firefox,true,true,true
1287358,2020-05-18 17:34:24 -0800,mobile,true,true,false
1287357,2020-05-18 17:19:57 -0800,firefox,true,true,false
1287356,2020-05-18 17:19:50 -0800,firefox,false,true,true
1287355,2020-05-18 17:18:53 -0800,firefox,true,true,false
1287354,2020-05-18 17:18:26 -0800,firefox,false,false,false
1287353,2020-05-18 17:18:09 -0800,mobile,true,true,false
1287352,2020-05-18 17:14:24 -0800,mobile,false,false,false
1287351,2020-05-18 17:10:20 -0800,mobile,false,false,true
1287350,2020-05-18 17:07:51 -0800,firefox,true,true,false
1287349,2020-05-18 16:42:16 -0800,mobile,false,false,true
1287348,2020-05-18 16:40:26 -0800,mobile,false,false,false
1287347,2020-05-18 16:30:48 -0800,firefox,true,true,false
1287346,2020-05-18 16:30:12 -0800,mobile,true,true,false
1287345,2020-05-18 16:24:01 -0800,firefox,true,true,false
1287344,2020-05-18 16:08:41 -0800,mobile,false,false,false
1287343,2020-05-18 16:05:48 -0800,mobile,false,false,false
1287342,2020-05-18 15:38:00 -0800,thunderbird,false,false,false
1287341,2020-05-18 15:30:25 -0800,firefox,false,false,false
1287340,2020-05-18 15:26:46 -0800,firefox,true,true,false
1287339,2020-05-18 15:26:40 -0800,firefox,true,true,true
1287338,2020-05-18 14:52:15 -0800,firefox,true,true,true
1287337,2020-05-18 14:47:31 -0800,thunderbird,true,true,false
1287336,2020-05-18 14:47:06 -0800,firefox,false,false,false
1287335,2020-05-18 14:46:29 -0800,firefox,false,false,false
1287334,2020-05-18 14:42:49 -0800,thunderbird,true,true,false
1287333,2020-05-18 14:36:28 -0800,firefox,false,false,false
1287332,2020-05-18 14:28:17 -0800,firefox,false,true,false
1287331,2020-05-18 14:27:42 -0800,firefox,false,false,false
1287330,2020-05-18 14:22:24 -0800,firefox,true,true,true
1287329,2020-05-18 13:52:14 -0800,firefox,true,true,false
1287328,2020-05-18 13:45:49 -0800,firefox,true,true,false
1287327,2020-05-18 13:41:48 -0800,firefox,true,true,true
1287326,2020-05-18 13:27:57 -0800,thunderbird,false,true,true
1287325,2020-05-18 13:06:57 -0800,firefox,true,true,true
1287324,2020-05-18 12:47:16 -0800,firefox,true,true,false
1287323,2020-05-18 12:45:15 -0800,thunderbird,false,false,false
1287322,2020-05-18 12:37:44 -0800,ios,true,true,false
1287321,2020-05-18 12:37:38 -0800,firefox,true,true,true
1287320,2020-05-18 12:33:55 -0800,thunderbird,true,true,true
1287319,2020-05-18 12:24:45 -0800,mobile,true,true,false
1287318,2020-05-18 12:14:42 -0800,firefox,true,true,false
1287317,2020-05-18 12:11:22 -0800,thunderbird,true,true,true
1287316,2020-05-18 12:09:54 -0800,thunderbird,true,true,false
1287315,2020-05-18 11:53:11 -0800,firefox,false,false,true
1287314,2020-05-18 11:47:28 -0800,firefox,true,true,false
1287313,2020-05-18 11:34:53 -0800,firefox,false,true,false
1287312,2020-05-18 11:34:06 -0800,firefox,true,true,true
1287311,2020-05-18 11:33:45 -0800,firefox,true,true,false
1287310,2020-05-18 11:29:59 -0800,firefox-enterprise,true,true,false
1287309,2020-05-18 11:25:58 -0800,thunderbird,true,true,false
1287308,2020-05-18 11:24:56 -0800,firefox,false,true,false
1287307,2020-05-18 11:15:40 -0800,mobile,true,true,false
1287306,2020-05-18 11:03:04 -0800,firefox,true,true,false
1287305,2020-05-18 10:44:11 -0800,firefox,true,true,false
1287304,2020-05-18 10:40:04 -0800,mobile,false,false,false
1287303,2020-05-18 10:30:50 -0800,firefox,true,true,false
1287302,2020-05-18 10:28:15 -0800,mobile,false,false,true
1287301,2020-05-18 10:25:34 -0800,firefox,true,true,true
1287300,2020-05-18 10:21:35 -0800,mobile,false,false,true
1287299,2020-05-18 10:19:12 -0800,thunderbird,true,true,false
1287298,2020-05-18 10:12:02 -0800,thunderbird,true,true,false
1287297,2020-05-18 10:11:12 -0800,firefox,true,true,false
1287296,2020-05-18 10:08:38 -0800,firefox,true,true,true
1287295,2020-05-18 09:53:59 -0800,firefox,true,true,true
1287294,2020-05-18 09:51:15 -0800,firefox,false,false,false
1287293,2020-05-18 09:48:02 -0800,firefox,true,true,false
1287292,2020-05-18 09:48:00 -0800,firefox,true,true,false
1287291,2020-05-18 09:46:19 -0800,firefox,true,true,true
1287290,2020-05-18 09:45:58 -0800,firefox-private-network,true,true,false
1287289,2020-05-18 09:39:46 -0800,firefox,true,true,true
1287288,2020-05-18 09:32:46 -0800,firefox,true,true,false
1287287,2020-05-18 09:29:37 -0800,firefox,true,true,false
1287286,2020-05-18 09:22:58 -0800,firefox-reality,false,false,false
1287285,2020-05-18 09:22:00 -0800,firefox,true,true,false
1287284,2020-05-18 08:57:48 -0800,firefox,true,true,false
1287283,2020-05-18 08:55:26 -0800,thunderbird,true,true,true
1287282,2020-05-18 08:19:21 -0800,thunderbird,false,false,false
1287281,2020-05-18 08:18:31 -0800,firefox,true,true,true
1287280,2020-05-18 08:06:59 -0800,thunderbird,true,true,false
1287279,2020-05-18 08:02:24 -0800,thunderbird,false,false,false
1287278,2020-05-18 07:48:08 -0800,firefox,false,true,false
1287277,2020-05-18 07:38:58 -0800,firefox,true,true,true
1287276,2020-05-18 07:25:42 -0800,ios,false,false,false
1287275,2020-05-18 07:09:12 -0800,thunderbird,false,false,true
1287274,2020-05-18 07:02:28 -0800,firefox,true,true,true
1287273,2020-05-18 06:53:59 -0800,firefox,true,true,false
1287272,2020-05-18 06:53:20 -0800,thunderbird,false,false,false
1287271,2020-05-18 06:37:08 -0800,focus-firefox,false,true,false
1287270,2020-05-18 06:36:33 -0800,firefox,true,true,true
1287269,2020-05-18 05:49:36 -0800,firefox,true,true,true
1287268,2020-05-18 05:26:41 -0800,thunderbird,true,true,true
1287267,2020-05-18 05:11:28 -0800,firefox,true,true,true
1287266,2020-05-18 05:11:11 -0800,firefox,false,true,true
1287265,2020-05-18 05:09:48 -0800,firefox,true,true,true
1287264,2020-05-18 05:02:04 -0800,firefox,true,true,false
1287263,2020-05-18 05:00:07 -0800,firefox,false,true,false
1287262,2020-05-18 04:56:58 -0800,firefox,false,false,false
1287261,2020-05-18 04:53:56 -0800,firefox,true,true,true
1287260,2020-05-18 04:19:54 -0800,firefox,false,false,false
1287259,2020-05-18 04:17:32 -0800,mobile,true,true,false
1287258,2020-05-18 03:38:47 -0800,thunderbird,true,true,false
1287257,2020-05-18 02:48:54 -0800,firefox,false,true,false
1287256,2020-05-18 02:45:31 -0800,firefox,true,true,false
1287255,2020-05-18 02:40:17 -0800,firefox-preview,true,true,true
1287254,2020-05-18 02:21:13 -0800,firefox-preview,true,true,false
1287253,2020-05-18 01:55:06 -0800,firefox,true,true,false
1287252,2020-05-18 01:39:04 -0800,firefox-private-network-vpn,false,false,false
1287251,2020-05-18 00:45:40 -0800,firefox,true,true,true
1287250,2020-05-18 00:39:26 -0800,firefox,true,true,false
1287249,2020-05-18 00:25:28 -0800,firefox,true,true,true
1287248,2020-05-18 00:23:21 -0800,firefox,true,true,false
1287247,2020-05-18 00:14:26 -0800,thunderbird,true,true,true
1287246,2020-05-17 23:55:50 -0800,firefox,true,true,false
1287245,2020-05-17 23:45:26 -0800,firefox,false,true,false
1287244,2020-05-17 23:37:59 -0800,firefox-amazon-devices,false,false,false
1287243,2020-05-17 23:34:54 -0800,thunderbird,false,false,true
1287242,2020-05-17 23:31:49 -0800,firefox,false,false,false
1287241,2020-05-17 23:20:25 -0800,thunderbird,true,true,true
1287240,2020-05-17 23:15:26 -0800,firefox,true,true,false
1287239,2020-05-17 23:00:57 -0800,firefox,true,true,true
1287238,2020-05-17 21:40:55 -0800,thunderbird,true,true,false
1287237,2020-05-17 20:50:16 -0800,mobile,false,true,false
1287236,2020-05-17 20:08:33 -0800,firefox,true,true,false
1287235,2020-05-17 20:00:49 -0800,firefox,true,true,false
1287234,2020-05-17 19:52:17 -0800,thunderbird,true,true,false
1287233,2020-05-17 19:00:52 -0800,firefox,true,true,false
1287232,2020-05-17 18:15:54 -0800,thunderbird,true,true,false
1287231,2020-05-17 17:26:47 -0800,firefox,true,true,true
1287230,2020-05-17 17:24:55 -0800,firefox,true,true,false
1287229,2020-05-17 17:04:08 -0800,firefox,true,true,false
1287228,2020-05-17 16:25:50 -0800,firefox,true,true,true
1287227,2020-05-17 16:12:18 -0800,firefox,true,true,true
1287226,2020-05-17 16:05:17 -0800,firefox,true,true,false
1287225,2020-05-17 16:04:55 -0800,firefox,false,false,false
1287224,2020-05-17 15:26:00 -0800,mobile,false,true,false
1287223,2020-05-17 13:22:24 -0800,firefox,true,true,true
1287222,2020-05-17 12:33:34 -0800,mobile,false,false,false
1287221,2020-05-17 12:13:40 -0800,firefox,false,false,false
1287220,2020-05-17 12:08:12 -0800,firefox,false,false,false
1287219,2020-05-17 12:06:08 -0800,firefox-enterprise,false,true,false
1287218,2020-05-17 12:04:39 -0800,firefox,true,true,false
1287217,2020-05-17 12:03:46 -0800,mobile,true,true,false
1287216,2020-05-17 11:43:51 -0800,thunderbird,false,true,true
1287215,2020-05-17 11:27:49 -0800,firefox,false,false,false
1287214,2020-05-17 11:27:34 -0800,thunderbird,false,false,false
1287213,2020-05-17 11:25:44 -0800,firefox,true,true,true
1287212,2020-05-17 10:57:05 -0800,firefox,false,true,true
1287211,2020-05-17 10:54:41 -0800,firefox-lockwise,true,true,false
1287210,2020-05-17 10:19:51 -0800,firefox-preview,false,false,true
1287209,2020-05-17 10:14:41 -0800,firefox,true,true,false
1287208,2020-05-17 10:01:44 -0800,thunderbird,true,true,true
1287207,2020-05-17 09:35:28 -0800,thunderbird,true,true,false
1287206,2020-05-17 09:26:16 -0800,firefox,true,true,false
1287205,2020-05-17 09:24:12 -0800,firefox,true,true,false
1287204,2020-05-17 09:03:39 -0800,firefox,true,true,true
1287203,2020-05-17 09:02:19 -0800,firefox,true,true,true
1287202,2020-05-17 08:15:04 -0800,mobile,true,true,false
1287201,2020-05-17 08:04:49 -0800,firefox,false,false,false
1287200,2020-05-17 07:43:44 -0800,thunderbird,false,false,true
1287199,2020-05-17 07:41:54 -0800,firefox,false,false,false
1287198,2020-05-17 06:31:34 -0800,ios,false,false,false
1287197,2020-05-17 05:58:22 -0800,firefox,true,true,true
1287196,2020-05-17 05:44:31 -0800,thunderbird,false,true,true
1287195,2020-05-17 04:03:19 -0800,thunderbird,true,true,false
1287194,2020-05-17 02:48:48 -0800,firefox,false,false,true
1287193,2020-05-17 01:06:36 -0800,thunderbird,true,true,false
1287192,2020-05-17 01:03:39 -0800,thunderbird,false,true,false
1287191,2020-05-17 00:52:52 -0800,firefox,true,true,false
1287190,2020-05-17 00:48:16 -0800,mobile,true,true,false
1287189,2020-05-17 00:44:43 -0800,mobile,true,true,false
1287188,2020-05-17 00:18:58 -0800,firefox,true,true,false
1287187,2020-05-17 00:13:03 -0800,mobile,true,true,false
1287186,2020-05-17 00:10:37 -0800,firefox,true,true,true
1287185,2020-05-17 00:08:30 -0800,firefox-preview,false,true,false
1287184,2020-05-16 22:55:52 -0800,mobile,false,true,false
1287183,2020-05-16 22:52:51 -0800,mobile,false,true,false
1287182,2020-05-16 22:52:23 -0800,mobile,true,true,false
1287181,2020-05-16 22:49:30 -0800,mobile,false,true,true
1287180,2020-05-16 22:10:06 -0800,firefox,true,true,true
1287179,2020-05-16 21:42:05 -0800,thunderbird,true,true,false
1287178,2020-05-16 20:40:09 -0800,focus-firefox,false,false,false
1287177,2020-05-16 19:45:17 -0800,mobile,false,true,false
1287176,2020-05-16 19:19:51 -0800,firefox,true,true,false
1287175,2020-05-16 17:34:37 -0800,thunderbird,false,true,false
1287174,2020-05-16 16:07:38 -0800,firefox-lockwise,false,true,false
1287173,2020-05-16 15:59:57 -0800,firefox,true,true,false
1287172,2020-05-16 15:09:44 -0800,firefox,false,false,false
1287171,2020-05-16 14:59:20 -0800,firefox,true,true,false
1287170,2020-05-16 14:21:53 -0800,firefox,true,true,false
1287169,2020-05-16 14:13:25 -0800,firefox,false,false,false
1287168,2020-05-16 13:27:11 -0800,firefox,true,true,false
1287167,2020-05-16 13:19:27 -0800,ios,false,false,false
1287166,2020-05-16 12:47:26 -0800,firefox,true,true,false
1287165,2020-05-16 12:40:19 -0800,firefox,false,false,false
1287164,2020-05-16 12:15:19 -0800,thunderbird,true,true,false
1287163,2020-05-16 12:11:39 -0800,thunderbird,true,true,true
1287162,2020-05-16 12:08:38 -0800,thunderbird,true,true,false
1287161,2020-05-16 12:05:21 -0800,thunderbird,true,true,true
1287160,2020-05-16 12:01:45 -0800,firefox,true,true,false
1287159,2020-05-16 11:53:53 -0800,firefox,false,true,false
1287158,2020-05-16 11:46:01 -0800,thunderbird,true,true,false
1287157,2020-05-16 11:44:30 -0800,firefox,false,false,false
1287156,2020-05-16 11:23:31 -0800,firefox,false,false,false
1287155,2020-05-16 11:23:02 -0800,thunderbird,true,true,false
1287154,2020-05-16 11:20:22 -0800,firefox,true,true,true
1287153,2020-05-16 11:19:18 -0800,thunderbird,false,false,false
1287152,2020-05-16 10:45:42 -0800,firefox,true,true,true
1287151,2020-05-16 10:35:27 -0800,ios,false,false,false
1287150,2020-05-16 10:29:34 -0800,ios,false,false,false
1287149,2020-05-16 10:25:38 -0800,firefox,true,true,true
1287148,2020-05-16 10:03:43 -0800,ios,false,false,false
1287147,2020-05-16 09:57:51 -0800,firefox,false,false,false
1287146,2020-05-16 09:52:49 -0800,firefox,true,true,false
1287145,2020-05-16 09:46:35 -0800,thunderbird,true,true,false
1287144,2020-05-16 09:41:11 -0800,firefox-preview,true,true,false
1287143,2020-05-16 09:28:34 -0800,firefox,true,true,false
1287142,2020-05-16 08:41:10 -0800,firefox,true,true,true
1287141,2020-05-16 08:30:02 -0800,thunderbird,true,true,false
1287140,2020-05-16 08:25:45 -0800,thunderbird,true,true,true
1287139,2020-05-16 08:24:23 -0800,firefox,true,true,false
1287138,2020-05-16 08:23:17 -0800,firefox,true,true,false
1287137,2020-05-16 08:16:00 -0800,firefox,true,true,false
1287136,2020-05-16 06:53:49 -0800,firefox,true,true,false
1287135,2020-05-16 06:47:41 -0800,thunderbird,true,true,false
1287134,2020-05-16 06:13:59 -0800,firefox,true,true,true
1287133,2020-05-16 06:09:33 -0800,thunderbird,true,true,false
1287132,2020-05-16 05:34:10 -0800,firefox,true,true,true
1287131,2020-05-16 03:52:27 -0800,firefox,false,false,false
1287130,2020-05-16 03:48:15 -0800,firefox,true,true,false
1287129,2020-05-16 02:38:02 -0800,firefox-preview,false,true,false
1287128,2020-05-16 02:37:55 -0800,mobile,false,false,false
1287127,2020-05-16 02:26:45 -0800,firefox,true,true,true
1287126,2020-05-16 02:07:36 -0800,firefox,false,false,false
1287125,2020-05-15 23:49:36 -0800,thunderbird,false,false,false
1287124,2020-05-15 23:23:10 -0800,firefox,true,true,false
1287123,2020-05-15 21:17:23 -0800,firefox,true,true,false
1287122,2020-05-15 20:53:33 -0800,firefox,false,true,false
1287121,2020-05-15 20:51:23 -0800,firefox,true,true,false
1287120,2020-05-15 20:49:38 -0800,thunderbird,true,true,false
1287119,2020-05-15 20:36:04 -0800,firefox,true,true,true
1287118,2020-05-15 20:14:08 -0800,firefox,false,false,false
1287117,2020-05-15 17:58:37 -0800,firefox,false,false,false
1287116,2020-05-15 17:12:50 -0800,firefox,true,true,true
1287115,2020-05-15 17:02:48 -0800,thunderbird,true,true,false
1287114,2020-05-15 16:50:42 -0800,firefox,true,true,false
1287113,2020-05-15 16:36:42 -0800,thunderbird,true,true,true
1287112,2020-05-15 16:24:24 -0800,firefox,true,true,false
1287111,2020-05-15 16:17:43 -0800,firefox,true,true,false
1287110,2020-05-15 16:17:42 -0800,firefox,true,true,false
1287109,2020-05-15 16:10:20 -0800,firefox,true,true,false
1287108,2020-05-15 15:25:12 -0800,firefox,false,true,true
1287107,2020-05-15 15:22:43 -0800,firefox,true,true,false
1287106,2020-05-15 14:50:38 -0800,firefox,false,false,false
1287105,2020-05-15 14:38:11 -0800,firefox,false,false,false
1287104,2020-05-15 14:36:40 -0800,firefox,false,false,false
1287103,2020-05-15 14:02:26 -0800,firefox,true,true,false
1287102,2020-05-15 13:45:23 -0800,firefox,true,true,true
1287101,2020-05-15 13:36:26 -0800,firefox,false,false,false
1287100,2020-05-15 13:35:59 -0800,firefox,false,true,false
1287099,2020-05-15 13:31:09 -0800,mobile,true,true,false
1287098,2020-05-15 13:20:47 -0800,firefox,true,true,false
1287097,2020-05-15 12:58:55 -0800,firefox,false,false,false
1287096,2020-05-15 12:38:17 -0800,thunderbird,true,true,false
1287095,2020-05-15 12:32:38 -0800,firefox,false,true,true
1287094,2020-05-15 12:29:16 -0800,thunderbird,false,true,true
1287093,2020-05-15 12:10:56 -0800,firefox-lockwise,false,false,false
1287092,2020-05-15 12:06:21 -0800,firefox,false,true,false
1287091,2020-05-15 12:04:21 -0800,firefox,true,true,false
1287090,2020-05-15 11:52:17 -0800,thunderbird,true,true,false
1287089,2020-05-15 11:44:43 -0800,firefox,true,true,true
1287088,2020-05-15 10:12:24 -0800,firefox,true,true,false
1287087,2020-05-15 10:07:50 -0800,firefox,false,false,false
1287086,2020-05-15 09:57:05 -0800,firefox,true,true,true
1287085,2020-05-15 09:51:20 -0800,thunderbird,false,false,true
1287084,2020-05-15 09:46:03 -0800,firefox,true,true,false
1287083,2020-05-15 09:36:41 -0800,firefox,false,false,false
1287082,2020-05-15 09:17:13 -0800,firefox,false,true,false
1287081,2020-05-15 09:01:37 -0800,firefox,true,true,true
1287080,2020-05-15 08:55:48 -0800,firefox,false,false,false
1287079,2020-05-15 08:48:27 -0800,firefox,true,true,true
1287078,2020-05-15 08:40:44 -0800,firefox,true,true,false
1287077,2020-05-15 08:24:04 -0800,firefox,false,false,false
1287076,2020-05-15 08:19:41 -0800,firefox,false,false,false
1287075,2020-05-15 07:56:01 -0800,firefox,true,true,true
1287074,2020-05-15 07:35:18 -0800,firefox-enterprise,false,false,false
1287073,2020-05-15 07:15:01 -0800,thunderbird,true,true,false
1287072,2020-05-15 06:53:58 -0800,firefox,true,true,false
1287071,2020-05-15 06:10:38 -0800,firefox-preview,false,true,false
1287070,2020-05-15 05:56:22 -0800,firefox,true,true,false
1287069,2020-05-15 05:17:23 -0800,firefox,true,true,true
1287068,2020-05-15 05:07:00 -0800,firefox,true,true,false
1287067,2020-05-15 05:06:57 -0800,firefox,true,true,false
1287066,2020-05-15 04:59:02 -0800,firefox,false,false,false
1287065,2020-05-15 04:26:58 -0800,firefox,false,false,false
1287064,2020-05-15 03:52:00 -0800,firefox,true,true,true
1287063,2020-05-15 03:44:23 -0800,mobile,true,true,false
1287062,2020-05-15 03:29:19 -0800,firefox,false,false,false
1287061,2020-05-15 02:54:01 -0800,mobile,false,false,false
1287060,2020-05-15 02:45:03 -0800,thunderbird,false,false,false
1287059,2020-05-15 02:34:53 -0800,firefox,false,true,false
1287058,2020-05-15 01:56:31 -0800,thunderbird,false,true,false
1287057,2020-05-15 00:57:35 -0800,firefox,true,true,true
1287056,2020-05-15 00:24:05 -0800,firefox,false,true,false
1287055,2020-05-15 00:07:31 -0800,firefox,false,false,false
1287054,2020-05-15 00:02:48 -0800,firefox,true,true,true
1287053,2020-05-14 23:59:55 -0800,firefox-preview,true,true,false
1287052,2020-05-14 23:47:13 -0800,thunderbird,false,true,false
1287051,2020-05-14 23:25:14 -0800,firefox,false,false,false
1287050,2020-05-14 23:22:14 -0800,firefox,true,true,false
1287049,2020-05-14 22:27:39 -0800,thunderbird,false,true,false
1287048,2020-05-14 21:45:40 -0800,firefox,true,true,true
1287047,2020-05-14 21:42:34 -0800,firefox,true,true,false
1287046,2020-05-14 21:36:23 -0800,firefox,true,true,false
1287045,2020-05-14 21:02:49 -0800,firefox,false,false,false
1287044,2020-05-14 20:55:48 -0800,thunderbird,true,true,false
1287043,2020-05-14 20:23:42 -0800,thunderbird,true,true,false
1287042,2020-05-14 19:59:56 -0800,firefox,false,true,true
1287041,2020-05-14 19:42:08 -0800,thunderbird,false,true,true
1287040,2020-05-14 19:35:07 -0800,firefox,false,false,false
1287039,2020-05-14 19:11:12 -0800,firefox,true,true,false
1287038,2020-05-14 18:48:38 -0800,ios,false,false,false
1287037,2020-05-14 18:43:42 -0800,firefox,false,true,true
1287036,2020-05-14 18:19:09 -0800,firefox,true,true,true
1287035,2020-05-14 18:18:49 -0800,ios,false,false,false
1287034,2020-05-14 18:02:27 -0800,firefox,true,true,true
1287033,2020-05-14 18:01:35 -0800,firefox,true,true,true
1287032,2020-05-14 17:36:06 -0800,firefox,false,false,false
1287031,2020-05-14 17:22:40 -0800,firefox,true,true,true
1287030,2020-05-14 17:03:15 -0800,ios,false,false,false
1287029,2020-05-14 17:03:08 -0800,firefox,true,true,false
1287028,2020-05-14 16:58:47 -0800,firefox,true,true,false
1287027,2020-05-14 16:34:47 -0800,firefox,false,false,false
1287026,2020-05-14 16:26:28 -0800,firefox,false,false,false
1287025,2020-05-14 15:50:03 -0800,firefox,true,true,true
1287024,2020-05-14 15:45:17 -0800,firefox,true,true,false
1287023,2020-05-14 15:38:24 -0800,firefox,false,false,false
1287022,2020-05-14 15:23:25 -0800,ios,false,false,false
1287021,2020-05-14 15:14:53 -0800,firefox,true,true,true
1287020,2020-05-14 15:01:03 -0800,thunderbird,false,true,false
1287019,2020-05-14 15:00:39 -0800,firefox,true,true,false
1287018,2020-05-14 15:00:19 -0800,firefox,true,true,false
1287016,2020-05-14 14:56:25 -0800,firefox-preview,false,false,false
1287015,2020-05-14 14:43:07 -0800,firefox,false,false,false
1287014,2020-05-14 14:20:08 -0800,firefox,false,false,false
1287013,2020-05-14 13:28:25 -0800,firefox-lockwise,false,false,false
1287012,2020-05-14 13:01:18 -0800,firefox,true,true,false
1287011,2020-05-14 12:50:29 -0800,firefox,true,true,false
1287010,2020-05-14 12:40:25 -0800,firefox-lockwise,true,true,false
1287009,2020-05-14 12:36:20 -0800,firefox,false,true,false
1287008,2020-05-14 12:34:53 -0800,firefox,true,true,false
1287007,2020-05-14 12:18:44 -0800,firefox,true,true,false
1287006,2020-05-14 12:11:17 -0800,firefox,true,true,true
1287005,2020-05-14 12:04:07 -0800,firefox,true,true,false
1287004,2020-05-14 11:58:48 -0800,firefox,false,true,true
1287003,2020-05-14 11:56:14 -0800,firefox,true,true,true
1287002,2020-05-14 11:54:13 -0800,firefox,true,true,false
1287001,2020-05-14 11:52:34 -0800,firefox,false,true,false
1287000,2020-05-14 11:51:49 -0800,firefox,true,true,false
1286999,2020-05-14 11:47:05 -0800,firefox,true,true,false
1286998,2020-05-14 11:38:28 -0800,firefox,false,false,false
1286997,2020-05-14 11:35:42 -0800,thunderbird,false,true,false
1286996,2020-05-14 11:25:52 -0800,firefox,true,true,false
1286995,2020-05-14 11:13:37 -0800,firefox,false,false,false
1286994,2020-05-14 11:10:17 -0800,firefox,true,true,true
1286993,2020-05-14 11:06:26 -0800,firefox,false,false,false
1286992,2020-05-14 10:51:48 -0800,ios,false,false,false
1286991,2020-05-14 10:39:26 -0800,firefox-preview,false,true,false
1286990,2020-05-14 10:30:49 -0800,firefox,false,false,true
1286989,2020-05-14 10:04:35 -0800,firefox,true,true,false
1286988,2020-05-14 10:03:25 -0800,thunderbird,true,true,false
1286987,2020-05-14 09:54:52 -0800,thunderbird,true,true,true
1286986,2020-05-14 09:50:17 -0800,thunderbird,true,true,true
1286985,2020-05-14 09:38:15 -0800,firefox,true,true,true
1286984,2020-05-14 09:27:51 -0800,thunderbird,false,false,false
1286983,2020-05-14 08:51:20 -0800,thunderbird,false,true,false
1286982,2020-05-14 08:47:40 -0800,firefox,false,false,false
1286981,2020-05-14 08:33:03 -0800,firefox,true,true,true
1286980,2020-05-14 08:28:02 -0800,firefox,false,true,false
1286979,2020-05-14 08:15:20 -0800,firefox,true,true,false
1286978,2020-05-14 08:00:49 -0800,firefox,false,false,false
1286977,2020-05-14 07:57:37 -0800,firefox-lockwise,false,false,false
1286976,2020-05-14 07:37:01 -0800,firefox,false,true,false
1286975,2020-05-14 07:34:02 -0800,firefox,false,false,false
1286974,2020-05-14 07:15:47 -0800,firefox,false,false,true
1286973,2020-05-14 07:05:44 -0800,thunderbird,true,true,true
1286972,2020-05-14 06:57:49 -0800,firefox,false,false,false
1286971,2020-05-14 06:38:46 -0800,thunderbird,true,true,false
1286970,2020-05-14 06:15:15 -0800,thunderbird,true,true,true
1286969,2020-05-14 05:49:55 -0800,firefox,true,true,false
1286968,2020-05-14 05:28:49 -0800,firefox-lockwise,false,false,false
1286967,2020-05-14 05:12:34 -0800,firefox,true,true,true
1286966,2020-05-14 05:10:12 -0800,firefox,true,true,true
1286965,2020-05-14 04:59:52 -0800,firefox,true,true,false
1286964,2020-05-14 04:56:46 -0800,firefox,true,true,true
1286963,2020-05-14 04:56:32 -0800,mobile,false,true,false
